Contrato,Sector,Concurso,Anio_Proyecto,Titulo_Proyecto,Fecha_Inicio,Fecha_Fin,Empresa,Distrito,Provincia,Region,Ubigeo,Monto_Estado,Aporte_Empresa,Aporte_No_Financiero,Moneda,Fecha_Corte,ANIO_CORTE_ARCHIVO,Fecha_Corte_Std,Anio_Corte_Num,Monto_Total_Proyecto
003-FINCYT-PIBAP-2007,FINCYT I,PIBAP,2007,CREACION DE UNA PLANTA DE PRODUCCION DE BIOINSECTICIDAS PARA EL CONTROL DE MOSQUITOS CON LA PARTICIPACION DE LA COMUNIDAD,20071221.0,20110320.0,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SAN MARTIN DE PORRES,LIMA,LIMA,150135.0,475000.0,0.0,259973.0,SOLES,20260105,05012026,2026-01-05,20260105,734973.0
003-FINCyT-PITEI-2010,FINCYT I,PITEI,2010,DISENO Y CONSTRUCCION DE MAQUINARIA PARA LA PRODUCCION DE LICOR DE CACAO,20100301.0,20111028.0,IND. METALICA SARA S.R.L.,VILLA RICA,OXAPAMPA,PASCO,190307.0,151582.5,79232.5,20382.0,SOLES,20260105,05012026,2026-01-05,20260105,251197.0
003-INNOVATEPERU-BCE-2021,FINCYT III,CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO,2021,BECA PARA CURSO VIRTUAL - DIPLOMADO: ESPECIALIZACION PARA LA GESTION DE LA INNOVACION,20210301.0,20211201.0,RIOS JIMENES JAZMIN NATALY,COMAS,LIMA,LIMA,150110.0,8350.0,0.0,3600.0,DOLARES,20260105,05012026,2026-01-05,20260105,11950.0
003-INNOVATEPERU-EDAI-2017,FINCYT II,EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO,2017,SPACEDAT DRONES,20170217.0,20181129.0,SPACEDAT PERU S.A.C.,PUNTA NEGRA,LIMA,LIMA,150127.0,150000.0,45000.0,20000.0,SOLES,20260105,05012026,2026-01-05,20260105,215000.0
003-INNOVATEPERU-IAN-2018,FOMITEC - PCSD,FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS,2018,FORTALECEMIENTO DEL CENTRO DE EMPRENDIMIENTO E INNOVACION DE LA UNIVERSIDAD NACIONAL DE TRUJILLO - INCUBAUNT,20180906.0,20220306.0,UNIVERSIDAD NACIONAL DE TRUJILLO,TRUJILLO,TRUJILLO,LA LIBERTAD,130101.0,662655.41,90117.99,66960.0,SOLES,20260105,05012026,2026-01-05,20260105,819733.4
003-INNOVATEPERU-PT-2018-SI,FINCYT III,PASANTIAS TECNOLÓGICAS,2018,PASANTIA EN NIELSEN NORMAN GROUP PARA LA TRANSFERENCIA DE CONOCIMIENTOS SOBRE COMO APLICAR UX CON TECNOLOGIAS DE SEGUIMIENTO OCULAR PARA INCREMENTAR LA PRODUCTIVIDAD DE LOS CLIENTES.,20180607.0,20190407.0,COMINSTALL S.A.C.,MIRAFLORES,LIMA,LIMA,150122.0,6890.22,1878.08,1859.9,DOLARES,20260105,05012026,2026-01-05,20260105,10628.199999999999
003-INNOVATEPERU-PT-2020-SI,FINCYT III,PASANTIAS TECNOLÓGICAS,2020,ADOPCION DE LA TECNOLOGIA Q PROCESSING A TRAVES DE UN PROGRAMA INNOVADOR BASADO EN ENFOQUE TECNICO Y CIENTIFICO DEL PROCESAMIENTO DEL CAFE EN COLOMBIA,20200121.0,20210921.0,ORIGIN COFFEE LAB. S.A.C.,JAEN,JAEN,CAJAMARCA,60801.0,14203.52,4511.1,3405.0,DOLARES,20260105,05012026,2026-01-05,20260105,22119.620000000003
003-PROINNOVATE-ADTC1-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1,2021,"IMPLEMENTACION DE MEJORAS TECNOLOGICAS DEL PROCESO PRODUCTIVO EN LA EMPRESA ""BIOLACTEOS PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA.""",20210802.0,20220901.0,BIOLACTEOS PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,MACARI,MELGAR,PUNO,210805.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
003-PROINNOVATE-EER1-2022,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2022,DISENADOR Y COTIZADOR CON INTELIGENCIA ARTIFICIAL Y PLATAFORMA DE CURSOS ONLINE PARA SOLUCIONES DE DOMOTICA Y TECNOLOGIAS COMPLEMENTARIAS,20220118.0,20221118.0,B-MATIC GROUP S.A.C.-B-MATIC S.A.C.,SAN ISIDRO,LIMA,LIMA,150131.0,35000.0,4466.67,7200.0,SOLES,20260105,05012026,2026-01-05,20260105,46666.67
003-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD EN EL TRABAJO ISO 45001:2018,20240401.0,20241101.0,J&P HARDWARE Y SOFTWARE S.R.LTDA.,LIMA,LIMA,LIMA,150101.0,44100.0,10080.0,6720.0,SOLES,20240620,20240620,2024-06-20,20240620,60900.0
003-PROINNOVATE-IMTEMDC2-2025,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2025,IMPLEMENTACION DE UNA SOLUCION PARA DIGITALIZAR LA ATENCION DE LOS SERVICIOS DE RECLUTAMIENTO Y SELECCION PARA AGILIZAR LOS PROCESOS COMERCIALES Y OPERATIVOS DE LA EMPRESA Y FORTALECER LA RELACION CON NUESTROS CLIENTES,20250218.0,20260118.0,ALWA TALENTO MY S.A.C.,ATE,LIMA,LIMA,150103.0,45000.0,10285.71,6857.14,SOLES,20250505,20250505,2025-05-05,20250505,62142.85
003-PROINNOVATE-PIEC1-2026,BID 4,INNOVACIÓN EMPRESARIAL,2026,"DESARROLLO E IMPLEMENTACION DE UN SISTEMA INTELIGENTE  PARA PESCA ARTESANAL EN ALTAMAR QUE OPTIMIZA LA COMERCIALIZACION Y MEJORA LA TOMA DE DECISIONES OPERATIVAS MEDIANTE SENSORES, VISION COMPUTARIZADA Y ANALISIS DE DATOS EN LA COSTA PERUANA.",20260217.0,20260917.0,JUTOFA S.A.C.,SAN BORJA,LIMA,LIMA,150130.0,199959.38,33899.62,99680.0,SOLES,20260707,20260707,2026-07-07,20260707,333539.0
003-PROINNOVATE-PIEC2SA-2023,FINCYT III,PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN: SEGURIDAD ALIMENTARIA,2023,"VALIDACION TECNICO-COMERCIAL Y EMPAQUETAMIENTO DE BERRYCOOKIES: GALLETA LIBRE DE OCTOGONOS CON ARANDANOS DESHIDRATADOS APTA PARA CELIACOS, DIABETICOS Y VEGANOS REALIZADO POR FRESH FARMING E.I.R.L.",20230116.0,20231015.0,FRESH FARMING E.I.R.L.,TRUJILLO,TRUJILLO,LA LIBERTAD,130101.0,385581.03,67244.57,67000.0,SOLES,20260105,05012026,2026-01-05,20260105,519825.60000000003
003-PROINNOVATE-PVE-2022-SI,FIDECOM,VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES,2022,VALIDACION TECNICA Y COMERCIAL DE LA PLATAFORMA REGENERA: INTEGRANDO LA GESTION DE HUELLA AMBIENTAL Y LOS SERVICIOS DE LA NATURALEZA A LA ECONOMIA PERUANA,20220404.0,20231004.0,NATURE SERVICES PERU S.A.,MIRAFLORES,LIMA,LIMA,150122.0,359640.0,59700.0,48000.0,SOLES,20260105,05012026,2026-01-05,20260105,467340.0
004-FIDECOM-INNOVATEPERU-CMCEI-2016,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2016,IMPLEMENTACION DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD EN EL TRABAJO  SEGUN LA OHSAS 18001:2007 EN QPHARMA S.A.C.,20160118.0,20161217.0,Q PHARMA SOCIEDAD ANONIMA CERRADA - Q PHARMA S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,31805.09,11601.91,20205.0,SOLES,20260105,05012026,2026-01-05,20260105,63612.0
004-FIDECOM-INNOVATEPERU-CMCEI-2019,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2019,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE LA CALIDAD ISO 9001 EN LA PLANTA DE PRODUCCION DE LA EMPRESA W & M AGROINDUSTRIAS S.A.C., EN LA PROVINCIA DE HUANTA, AYACUCHO.",20190117.0,20200917.0,W & M AGROINDUSTRIAS S.A.C.,HUANTA,HUANTA,AYACUCHO,50401.0,35153.02,12846.98,22308.0,SOLES,20260105,05012026,2026-01-05,20260105,70308.0
004-FIDECOM-INNOVATEPERU-PIMEN-2021-SI,FIDECOM,PIMEN,2021,MEJORA DE INGENIERIA Y TECNOLOGIA DE LA ARQUITECTURA Y METODO DE DIGITALIZACION DE PIEZAS PARA MODELACION 3D EN LA INDUSTRIA MINERA DE LA REGION AREQUIPA,20210604.0,20220604.0,FLUID GENERAL SOLUTIONS SOCIEDAD ANONIMA CERRADA,MAGDALENA DEL MAR,LIMA,LIMA,150120.0,149990.0,16738.56,31200.0,SOLES,20260105,05012026,2026-01-05,20260105,197928.56
004-FIDECOM-INNOVATEPERU-PVE-2017,FIDECOM,VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES,2017,"VALIDACION TECNICA, COMERCIAL Y EMPAQUETAMIENTO DE PROTOTIPO DE MAQUINA PARA CORTE PORTATIL CON TECNOLOGIA CNC ROUTER CON MANEJO INALAMBRICO, CABEZAL INCLINABLES DE HASTA 90°, PUNTO DE REFERENCIA DE ARRANQUE INMEDIATO, EN LA EMPRESA AVRTEC S.A.C.",20170420.0,20200419.0,ADVANCED VEHICLE REMOTE TECHNOLOGY SOCIEDAD ANONIMA CERRADA - AVRTEC S.A.C.,ATE,LIMA,LIMA,150103.0,323400.99,53809.01,51100.0,SOLES,20260105,05012026,2026-01-05,20260105,428310.0
004-FINCYT-CURSOS-2009,FINCYT I,DISEÑO CURSOS,2009,"GESTION DE LA INFORMACION EN LA COOPERACION INTERNACIONAL PARA LA CIENCIA, TECNOLOGIA E INNOVACION (ORIENTANDOSE A ZONAS RURALES)",20090210.0,20090310.0,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,LA MOLINA,LIMA,LIMA,150114.0,12000.0,0.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,12000.0
004-FINCYT-DAL-2014,FINCYT II,DIAG. PARA LA ACREDITACIÓN DE LABORATORIOS,2014,CONCURSO DIAG. PARA LA ACREDITACION DE LABORATORIOS,20140122.0,20140422.0,LABPERU E.I.R.L.,VISTA ALEGRE,NASCA,ICA,110305.0,3909.78,1675.62,0.0,SOLES,20260105,05012026,2026-01-05,20260105,5585.4
004-FINCYT-FIDECOM-PATTEM-2013,FIDECOM,PATTEM,2013,"TRANSFERENCIA TECNOLOGICA EN GESTION DE PRODUCCION, DESARROLLO DE NUEVOS PRODUCTOS Y PROCESOS MEDIANTE LA APLICACION DE TICS PARA ATENDER PEDIDOS DE PRODUCCION CON CALIDAD DE EXPORTACION EN MYPES TEXTILES DE PUNO.",20130607.0,20150806.0,SERVIC NAC DE ADIESTRAM EN TRABAJ INDUST,INDEPENDENCIA,LIMA,LIMA,150112.0,199901.34,15617.34,27900.0,SOLES,20260105,05012026,2026-01-05,20260105,243418.68
004-FINCYT-FIDECOM-PIPEA-2012,FIDECOM,PIPEA,2012,DESARROLLO DE 01 PROTOCOLO PARA LA PRODUCCION DE PLANTAS DE FRAMBUESA A PARTIR DE MICROPROPAGACION IN VITRO DE PLANTULAS PARA LA INSTALACION DEL CULTIVO Y SU APROVECHAMIENTO COMERCIAL EN LA REGION DE CAJAMARCA,20120322.0,20140706.0,SERVICIOS PROCESADORA PERU S.A.C.,CHICLAYO,CHICLAYO,LAMBAYEQUE,140101.0,403710.84,38973.69,54576.0,SOLES,20260105,05012026,2026-01-05,20260105,497260.53
004-FINCYT-PIBAP-2007,FINCYT I,PIBAP,2007,"FINGERPRINT MOLECULAR, PROPAGACION IN VITRO, DETECCION Y LIMPIEZA VIRAL DE UVA PISQUERA",20071221.0,20110228.0,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SAN MARTIN DE PORRES,LIMA,LIMA,150135.0,472216.0,0.0,149956.0,SOLES,20260105,05012026,2026-01-05,20260105,622172.0
004-FINCYT-PIBAP-2008,FINCYT I,PIBAP,2008,DESARROLLO E INVESTIGACION DE EMBEBIDOS (TIC) PARA APLICACION DE AUTOMATIZACION Y CONTROL DE BAJO COSTO PARA PEQUENAS Y MEDIANAS INDUSTRIAS,20080131.0,20101226.0,UNIVERSIDAD DE PIURA,PIURA,PIURA,PIURA,200101.0,353889.47,27490.8,41928.42,SOLES,20260105,05012026,2026-01-05,20260105,423308.68999999994
004-FINCyT-PITEI-2010,FINCYT I,PITEI,2010,"PLATAFORMA DE INFORMACION CATASTRAL EN LINEA MEDIANTE GEODESIA, IMAGENES DE SATELITE Y SOFTWARE SIG LIBRE COMO INSTRUMENTO INNOVADOR PARA LA PLANIFICACION DEL TERRITORIO",20100219.0,20110818.0,ECOSOLUTION S.A.C,MIRAFLORES,AREQUIPA,AREQUIPA,40110.0,269228.03,38859.82,71476.0,SOLES,20260105,05012026,2026-01-05,20260105,379563.85000000003
004-INNOVATEPERU-ADTC2-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2021,IMPLEMENTACION Y CERTIFICACION DE LAS NORMAS ISO 9001:2015 E ISO 45001:2018.,20210128.0,20220429.0,REFUGIOS & ARTICULOS DE EXPLORACION S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,45280.16,0.0,13653.39,SOLES,20260105,05012026,2026-01-05,20260105,58933.55
004-INNOVATEPERU-MT-2020-SI,FINCYT III,MISIONES TECNOLÓGICAS,2020,MISION TECNOLOGICA DE EMPRESARIOS DEL SECTOR CALZADO A FERIA LINEAPELLE 2020 EN ITALIA,20200215.0,20200615.0,INDUSTRIAL ZAYMA S.A.C.,VILLA EL SALVADOR,LIMA,LIMA,150142.0,13182.0,10262.25,0.0,DOLARES,20260105,05012026,2026-01-05,20260105,23444.25
004-INNOVATEPERU-PT-2019-SI,FINCYT III,PASANTIAS TECNOLÓGICAS,2019,PASANTIA EN LA OFICINA NACIONAL DE RECURSOS GENETICOS DE PECES (ICAR-NBFGR) DE LA INDIA PARA LA TRANSFERENCIA TECNOLOGICA DE CULTIVOS CELULARES E INFECCION EXPERIMENTAL DE PECES PARA SU APLICACION EN LA PRODUCCION DE VACUNAS,20190122.0,20190422.0,INCA BIOTEC S.A.C.,TUMBES,TUMBES,TUMBES,240101.0,4880.0,1322.25,1315.0,DOLARES,20260105,05012026,2026-01-05,20260105,7517.25
004-INNOVATEPERU-RPREI-2018,FINCYT II,RETO PERÚ RESILIENTE EIN,2018,ANKA - CIS,20180321.0,20190620.0,SABINO HILARIO ADHEMIR,LIMA,LIMA,LIMA,150101.0,55000.0,7857.14,15714.29,SOLES,20260105,05012026,2026-01-05,20260105,78571.43
004-PNICP-DAL-2015,FINCYT II,DIAG. PARA LA ACREDITACIÓN DE LABORATORIOS,2015,"PROYECTO DE DIAGNOSTICO PARA LA ACREDITACION DEL LABORATORIO ""LABORATORIOS B",20151005.0,20160105.0,LABORATORIOS B&C SOCIEDAD ANONIMA CERRADA,PUNO,PUNO,PUNO,210101.0,4690.0,2010.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,6700.0
004-PROINNOVATE-ADTC1-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1,2021,DETERMINAR E IMPLEMENTAR HERRAMIENTAS DIRECCIONADAS A LA MEJORA DE LOS PROCESOS PRODUCTIVOS DE LA EMPRESA NEGOCIACIONES E INVERSIONES PRETEL E.I.R.L.,20210818.0,20220517.0,NEGOCIACIONES E INVERSIONES PRETEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,SAN SEBASTIAN,CUSCO,CUSCO,80105.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
004-PROINNOVATE-DSGI-2026,BID 4,DESAFÍOS SECTORIALES DE GRAN IMPACTO,2026,"SOLUCIONES INNOVADORAS PARA REDUCIR LA MORTALIDAD DE ABEJAS EN EL CULTIVO DE ARANDANO EN EL PERU, CON FINES DE MEJORAR SU SOSTENIBILIDAD Y COMPETITIVIDAD.",20260126.0,20261126.0,AGRICOLA CERRO PRIETO S.A.,SAN ISIDRO,LIMA,LIMA,150131.0,1599999.97,411428.58,179285.71,SOLES,20260707,20260707,2026-07-07,20260707,2190714.2600000002
004-PROINNOVATE-EER2-2022,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 2,2022,IMPLEMENTACION DE MARKETING DIGITAL PARA RECUPERAR EL CLIENTE INTERNACIONAL Y MEJORAR LA CAPTACION DE CLIENTES NACIONALES,20220119.0,20221219.0,INNOVA T 21 S.A.C.,LA PUNTA,PROV. CONST. DEL CALLAO,CALLAO,70105.0,105000.0,0.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,105000.0
004-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,IMPLEMENTACION DEL SISTEMA DE GESTION DE CALIDAD ISO 9001:2015 Y SEGURIDAD Y SALUD OCUPACIONAL ISO 45001:2018,20240401.0,20250501.0,VERKEN S.A.C,ATE,LIMA,LIMA,150103.0,40000.0,12600.0,22400.0,SOLES,20260105,05012026,2026-01-05,20260105,75000.0
004-PROINNOVATE-IMTEMDC1-2025,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 1,2025,"DIGITALIZACION Y CENTRALIZACION DE LOS PROCESOS INTERNOS: GESTION PRODUCTIVA, ALMACEN, ADMINISTRATIVO Y VENTAS MEDIANTE LA IMPLEMENTACION DE SOFTWARE PERSONALIZADO QUE PERMITA UN CONTROL DE LA TRAZABILIDAD EN LA ASOCIACION NUEVO HORIZONTE, CAJAMARCA.",20250221.0,20260121.0,ASOCIACION DE PRODUCTORES AGROPECUARIOS SOLIDARIOS NUEVO HORIZONTE DEL PERU,CHIRINOS,SAN IGNACIO,CAJAMARCA,60902.0,65000.0,15428.57,10285.71,SOLES,20260707,20260707,2026-07-07,20260707,90714.28
004-PROINNOVATE-PIMEN-2022-SI,FIDECOM,PIMEN,2022,IMPLEMENTACION DE UN PROTOTIPO SEMIAUTOMATIZADO PARA LA ELABORACION DE MANJAR BLANCO UTILIZANDO AGITADORES ORBITALES Y SISTEMA DE ABATIDOR CON NUCLEALIZACION FORZADA PARA MEJORAR SUS ATRIBUTOS DE CALIDAD EN LA INDUSTRIAL DEL ALFAJOR GIGANTE LAMBAYECANO.,20220425.0,20240225.0,DULCERIA MANJAR REAL E.I.R.L.,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301.0,145314.0,56976.0,88400.0,SOLES,20260105,05012026,2026-01-05,20260105,290690.0
005-FIDECOM-INNOVATEPERU-CMCEI-2018,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2018,IMPLEMENTACION Y CERTIFICACION DE LA NORMA  OHSAS 18001:20007 EN LA EMPRESA MINERA Y CIVIL SOCIEDAD ANONIMA CERRADA - EMINEC S.A.C.,20180130.0,20200529.0,EMPRESA MINERA Y CIVIL SOCIEDAD ANONIMA CERRADA - EMINEC S.A.C.,MIRAFLORES,LIMA,LIMA,150122.0,44000.0,18100.0,25900.0,SOLES,20260105,05012026,2026-01-05,20260105,88000.0
005-FIDECOM-INNOVATEPERU-CMCEI-2019,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2019,CERTIFICACION FSSC 22000 PARA LA LINEA DE PROCESO DE CASTANAS EN COMERCIAL FOOD CORPORATION S.A.C.,20190328.0,20211026.0,COMERCIAL FOODS CORPORATION S.A.C,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,70101.0,44999.13,19100.87,25899.84,SOLES,20260105,05012026,2026-01-05,20260105,89999.84
005-FIDECOM-INNOVATEPERU-PATTEM-2017,FIDECOM,PATTEM,2017,TRANSFERENCIA TECNOLOGICA PARA EL APROVECHAMIENTO DE RESIDUOS SOLIDOS NO CURTIDOS Y LA OBTENCION DE SUB PRODUCTOS COMO: GELATINAS Y HUESOS PARA PERROS; QUE GENEREN APERTURA DE NUEVOS MERCADOS Y REDUCCION DE LA CONTAMINACION AMBIENTAL.,20170620.0,20190319.0,INSTITUTO TECNOLOGICO DE LA PRODUCCION,SAN ISIDRO,LIMA,LIMA,150131.0,183754.23,0.0,25000.0,SOLES,20240620,20240620,2024-06-20,20240620,208754.23
005-FIDECOM-INNOVATEPERU-PVE-2021-SI,FIDECOM,VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES,2021,"VALIDACION TECNICA Y COMERCIAL UN PROTOTIPO ""RETRATAFE"", MAQUINA AUTOSERVICIO DE CAFE (CAPUCHINO/FRAPPUCCINO/MOKA BLANCO) CON IMPRESION DE IMAGEN (SELFIE, FOTO, LOGOS) SOBRE LA CREMA AL INSTANTE, PARA POSICIONAR MARCAS Y GENERAR EXPERIENCIAS EN EL CONSUMIDOR.",20210331.0,20220930.0,CAMICAN'S GROUP S.A.C.,LIMA,LIMA,LIMA,150101.0,343261.45,46922.55,39000.0,SOLES,20260105,05012026,2026-01-05,20260105,429184.0
005-FINCYT-AE-2011,FINCYT I,ASESORIAS ESPECIALIZADAS,2011,DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES.,20110531.0,20110830.0,HOLOSENS S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,11248.33,6673.07,5000.0,DOLARES,20260105,05012026,2026-01-05,20260105,22921.4
005-FINCYT-CURSOS-2009,FINCYT I,DISEÑO CURSOS,2009,INNOVACION TECNOLOGICA,20090210.0,20090310.0,SAN FRANCISCO XAVIER ESCUELA DE NEGOCIOS S.A.C.,YANAHUARA,AREQUIPA,AREQUIPA,40126.0,12000.0,0.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,12000.0
005-FINCYT-FIDECOM-PIMEN-2013,FIDECOM,PIMEN,2013,ADAPTACION DE DOS VARIEDADES DE FRAMBUESA RUBUS IDAEUS (HERITAGE Y MEKER) Y CARACTERIZADAS EN LA REGION ICA,20130605.0,20160529.0,BODEGA SOTELO S.A.C.,ICA,ICA,ICA,110101.0,147831.36,17333.64,15340.0,SOLES,20260105,05012026,2026-01-05,20260105,180505.0
005-FINCYT-FIDECOM-PIPEI-2012,FIDECOM,PIPEI,2012,DESARROLLO DE UNA NUEVA TECNOLOGIA EN LA PRODUCCION DE COLAS SINTETICAS QUE PERMITA ELIMINAR EL EFECTO SINERISIS QUE SE VIENE PRESENTANDO DURANTE LA EXPOSICION DEL PRODUCTO FINAL EN EL PUNTO DE VENTA.,20120323.0,20131223.0,LAPICES Y CONEXOS S.A. LAYCONSA,AREQUIPA,AREQUIPA,AREQUIPA,40101.0,170090.87,54976.35,130895.52,SOLES,20260105,05012026,2026-01-05,20260105,355962.74
005-FINCYT-PIBAP-2007,FINCYT I,PIBAP,2007,"HACIA LA DOMESTICACION DE LA VANILLA POMPONA (ORCHIDACEA) EN LOS HUMEDALES DE LA AMAZONA PERUANA FASE I: INVESTIGACION EN ECOLOGIA, QUMICA Y DESARROLLO AGROINDUSTRIAL EN CAMPO DE LABORATORIO",20071221.0,20101220.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SAN MIGUEL,LIMA,LIMA,150136.0,463734.0,6776.0,110610.0,SOLES,20260105,05012026,2026-01-05,20260105,581120.0
005-FINCYT-PIBAP-2008,FINCYT I,PIBAP,2008,"EFECTO QUIMIOPROTECTOR DE UN FITOMEDICAMENTO DE HOJAS DE PIPER ADUNCUM EN LCERA PEPTICA Y CANCER GASTRICO INDUCIDOS EN DIFERENTES MODELOS EXPERIMENTALES IN-VITRO, IN-VIVO.",20080131.0,20111129.0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,LIMA,LIMA,LIMA,150101.0,268757.0,0.0,22080.0,SOLES,20260105,05012026,2026-01-05,20260105,290837.0
005-FINCyT-PITEI-2010,FINCYT I,PITEI,2010,INNOVACION EN LA TRANSFORMACION DE UN MINERAL DE MANGANESO DE CAJAMARCA A SULFATO DE MANGANESO DE USO AGROINDUSTRIAL PARA EL CONSUMO NACIONAL E INTERNACIONAL,20100301.0,20130215.0,DIAMOND CORPORACION S A,SAN ISIDRO,LIMA,LIMA,150131.0,269235.78,131198.62,147500.0,SOLES,20260105,05012026,2026-01-05,20260105,547934.4
005-INNOVATEPERU-BCE-2021,FINCYT III,CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO,2021,BECA PARA CURSO VIRTUAL: MASTER EN INNOVACION Y SOSTENIBILIDAD EMPRESARIAL,20210305.0,20220605.0,GARCIA ASENCIOS JHOSSELI MILAGROS,LIMA,LIMA,LIMA,150101.0,12903.91,0.0,5530.25,DOLARES,20260105,05012026,2026-01-05,20260105,18434.16
005-INNOVATEPERU-MT-2018-SI,FINCYT III,MISIONES TECNOLÓGICAS,2018,"MISION TECNOLOGICA A CANTON - CHINA, INTELIGENCIA Y TRANSFERENCIA TECNOLOGICA PARA EL DESARROLLO COMPETITIVO DE EMPRESAS PERUANAS",20180401.0,20191201.0,SOCIEDAD NACIONAL DE INDUSTRIAS,SAN ISIDRO,LIMA,LIMA,150131.0,29305.6,50546.39,10800.0,DOLARES,20260105,05012026,2026-01-05,20260105,90651.98999999999
005-INNOVATEPERU-MT-2019-SI,FINCYT III,MISIONES TECNOLÓGICAS,2019,MISION TECNOLOGICA A LA FERIA AMBIENTE DE ALEMANIA PARA GENERAR PROPUESTAS DE VALOR AL MERCADO INTERNACIONAL,20190206.0,20190706.0,ASOCIACION DE EXPORTADORES,SAN BORJA,LIMA,LIMA,150130.0,10998.97,3830.89,2854.69,DOLARES,20260105,05012026,2026-01-05,20260105,17684.55
005-INNOVATEPERU-MT-2020-SI,FINCYT III,MISIONES TECNOLÓGICAS,2020,"MISION TECNOLOGICA MILAN – ITALIA, LINEAPELLE Y MICAM 2020 PARA EL SECTOR CUERO Y CALZADO DE LA REGION AREQUIPA",20200214.0,20210414.0,PIELES DEL SUR E.I.R.L.,CERRO COLORADO,AREQUIPA,AREQUIPA,40104.0,11371.86,3097.41,3050.0,DOLARES,20260105,05012026,2026-01-05,20260105,17519.27
005-INNOVATEPERU-PITEI-2016,FINCYT II,PITEI,2016,"DESARROLLO DE UN  PRODUCTO CONGELADO DE LARGA VIDA UTIL A BASE DE PAPA AMARILLA, PARA EXPORTACION",20160204.0,20180403.0,ESMERALDA CORP S.A.C.,CHORRILLOS,LIMA,LIMA,150108.0,228173.73,26091.27,43100.0,SOLES,20260105,05012026,2026-01-05,20260105,297365.0
